entity,testlabel,modelname,correct,wrong,undefinied,documents
persons,orginal,212_EV_1xN-news400-llava_15_13b,0.0,0.01,0.99,656
locations,orginal,212_EV_1xN-news400-llava_15_13b,0.0,0.02,0.98,483
events,orginal,212_EV_1xN-news400-llava_15_13b,0.0,0.0,1.0,46
