entity,testlabel,modelname,correct,wrong,undefinied,documents
locations,continent,12_EV-mmg-llava_16_7b,0.3,0.7,0.0,193
locations,country,12_EV-mmg-llava_16_7b,0.55,0.45,-0.0,199
locations,city,12_EV-mmg-llava_16_7b,0.26,0.74,0.0,137
