entity,category,modelname,correct,wrong,undefinied,documents
continent,city-region,11_DV-mmg-blip26,0.52,0.44,0.04,200
continent,region-country,11_DV-mmg-blip26,0.49,0.46,0.05,200
continent,country-continent,11_DV-mmg-blip26,0.5,0.45,0.05,200
continent,random,11_DV-mmg-blip26,0.49,0.47,0.04,200
