entity,testlabel,modelname,correct,wrong,undefinied,documents
locations,city,EV-mmg-llava_1_5_13b_answers,0.95,0.05,0.0,137
locations,continent,EV-mmg-llava_1_5_13b_answers,0.94,0.06,0.0,193
locations,country,EV-mmg-llava_1_5_13b_answers,0.93,0.07,-0.0,199
