entity,category,modelname,correct,wrong,undefinied,documents
continent,city-region,11_DV-mmg-instructBlip3,0.68,0.24,0.08,200
continent,region-country,11_DV-mmg-instructBlip3,0.71,0.21,0.08,200
continent,random,11_DV-mmg-instructBlip3,0.74,0.2,0.06,200
continent,country-continent,11_DV-mmg-instructBlip3,0.66,0.24,0.1,200
