entity,category,modelname,correct,wrong,undefinied,documents
continent,region-country,11_DV-mmg-blip23,0.42,0.53,0.05,200
continent,country-continent,11_DV-mmg-blip23,0.41,0.51,0.08,200
continent,city-region,11_DV-mmg-blip23,0.46,0.46,0.08,200
continent,random,11_DV-mmg-blip23,0.44,0.5,0.06,200
